%----------------------------------------------------------------
%  Reference : H. Abe, H. Kawamura and Y. Matsuo,
%  "Surface heat-flux fluctuations in a turbulent channel flow
%  up to Re_tau=1020 with Pr=0.025 and 0.71," 
%  Int. J. Heat and Fluid Flow, vol. 25, pp. 404-419, 2004.
%  DOI: https://doi.org/10.1016/j.ijheatfluidflow.2004.02.010
%----------------------------------------------------------------
Case: cha1020_pr071

Nomenclature:
     alpha = qw/(t_w-t_b)
     cp = specific heat capacity
     delta = channel half width
     Nu = alpha*2delta/ramda : Nusselt number
     nu = kinematic viscosity
     Pr = molecular Prandtl number
     qw = surface heat flux
     Re_bulk = Um*2delta/nu : Bulk Reynolds number
     Re_tau = u_tau*delta/nu : Friction Reynolds number
     ramda = thermal conductivity
     rho = density
     Um = bulk mean velocity
     u, v, w = streamwise, wall-normal and spanwise velocity fluctuations
     u_tau = friction velocity
     t = temperature fluctuation
     t_b = bulk mean temperature
     t_mean = mean temperature
     t_tau = qw/(rho*cp*u_tau) : friction temperature
     t_w = wall temperature
     x, y, z = streamwise, wall-normal and spanwise directions

     + = normalized by wall units (u_tau, t_tau, nu and rho)
     rms = root-mean-square value


1. Numerical Methodology

1.1. Governing equations
     Navier-Stokes equation and the continuity equation for flow field,
     and the energy equation for thermal field.

1.2. Discretization method
     Finite Difference Method was adopted.
     The fourth-order central difference scheme was adopted in the streamwise and
     spanwise directions, and the second-order central difference scheme was used
     in the wall-normal direction.

1.3. Spatial resolution
     6.38 and 4.25 wall units in the x- and z-directions
     and 0.15 to 7.32 wall units in the y-direction.

1.4. Time advancement
     The Crank-Nicolson method for the viscous terms with wall-normal derivatives
     and the third-order Runge-Kutta method for the other terms.

1.5. Computational volume
     12.8*delta x 2*delta x 6.4*delta.

1.6. Grid
     Staggered grid

1.7. Mesh number
     2048 x 448 x 1536

1.8. Criterion for stationary state
     The steady state is identified by 
     total shear stress & turbulent kinetic energy for velocity field
     and total heat flux & temperature variance for temperature field.

1.9. Period of time integration for ensemble averaging
     About 13,950 nu/u_tau^2
     after the flow reaches the fully developed state.  This integration time
     corresponds to about 20 washing out times through the computational domain.

2. Conditions

2.1. Specified conditions

     Re_tau = 1020
     Pr = 0.71

2.2. Obtained mean quantities

     Re_bulk = 41441
     Nu = 83.00


3. Turbulence statistics

  j        y+           t_mean+        t_rms+           ut+
223   0.100908e+04   0.194915e+02   0.791367e+00   0.322379e+00
224   0.101636e+04   0.194923e+02   0.790833e+00   0.321690e+00

  j        y+           -vt+
  1   0.307891e+00   0.208578e-04
  2   0.623764e+00   0.178069e-03
  3   0.948904e+00   0.639431e-03
  4   0.128462e+01   0.161196e-02
  5   0.163222e+01   0.334523e-02
  6   0.199305e+01   0.613096e-02
  7   0.236846e+01   0.102984e-01
  8   0.275981e+01   0.162050e-01
  9   0.316846e+01   0.242219e-01
 10   0.359579e+01   0.347150e-01
 11   0.404316e+01   0.480222e-01
 12   0.451197e+01   0.644289e-01
 13   0.500358e+01   0.841433e-01
 14   0.551938e+01   0.107275e+00
 15   0.606072e+01   0.133817e+00
 16   0.662896e+01   0.163641e+00
 17   0.722546e+01   0.196493e+00
 18   0.785156e+01   0.232002e+00
 19   0.850859e+01   0.269705e+00
 20   0.919784e+01   0.309062e+00
 21   0.992063e+01   0.349493e+00
 22   0.106782e+02   0.390403e+00
 23   0.114719e+02   0.431215e+00
 24   0.123028e+02   0.471391e+00
 25   0.131723e+02   0.510457e+00
 26   0.140815e+02   0.548011e+00
 27   0.150315e+02   0.583733e+00
 28   0.160236e+02   0.617386e+00
 29   0.170588e+02   0.648811e+00
 30   0.181382e+02   0.677923e+00
 31   0.192629e+02   0.704698e+00
 32   0.204339e+02   0.729165e+00
 33   0.216522e+02   0.751391e+00
 34   0.229187e+02   0.771478e+00
 35   0.242345e+02   0.789547e+00
 36   0.256004e+02   0.805730e+00
 37   0.270173e+02   0.820170e+00
 38   0.284861e+02   0.833004e+00
 39   0.300074e+02   0.844373e+00
 40   0.315822e+02   0.854409e+00
 41   0.332112e+02   0.863239e+00
 42   0.348950e+02   0.870980e+00
 43   0.366344e+02   0.877741e+00
 44   0.384300e+02   0.883621e+00
 45   0.402823e+02   0.888707e+00
 46   0.421920e+02   0.893082e+00
 47   0.441596e+02   0.896819e+00
 48   0.461856e+02   0.899984e+00
 49   0.482704e+02   0.902637e+00
 50   0.504145e+02   0.904831e+00
 51   0.526183e+02   0.906613e+00
 52   0.548821e+02   0.908024e+00
 53   0.572062e+02   0.909100e+00
 54   0.595910e+02   0.909871e+00
 55   0.620367e+02   0.910367e+00
 56   0.645435e+02   0.910613e+00
 57   0.671117e+02   0.910627e+00
 58   0.697412e+02   0.910428e+00
 59   0.724324e+02   0.910032e+00
 60   0.751852e+02   0.909455e+00
 61   0.779997e+02   0.908709e+00
 62   0.808760e+02   0.907805e+00
 63   0.838139e+02   0.906753e+00
 64   0.868136e+02   0.905561e+00
 65   0.898749e+02   0.904238e+00
 66   0.929976e+02   0.902790e+00
 67   0.961818e+02   0.901226e+00
 68   0.994271e+02   0.899550e+00
 69   0.102733e+03   0.897763e+00
 70   0.106101e+03   0.895870e+00
 71   0.109528e+03   0.893873e+00
 72   0.113016e+03   0.891773e+00
 73   0.116564e+03   0.889577e+00
 74   0.120172e+03   0.887283e+00
 75   0.123839e+03   0.884892e+00
 76   0.127564e+03   0.882409e+00
 77   0.131349e+03   0.879833e+00
 78   0.135191e+03   0.877167e+00
 79   0.139091e+03   0.874415e+00
 80   0.143048e+03   0.871582e+00
 81   0.147062e+03   0.868670e+00
 82   0.151132e+03   0.865679e+00
